player_id,game_id,team_id,fga,fgm,3pa,3pm,fta,ftm,points,off_rebounds,def_rebounds,assists,turnovers,blocks,steals,fouls
203488,0021600557,1610612737,7,4,1,3,2,2,11,1,1,1,0,0,1,0
1627752,0021600557,1610612737,3,1,0,0,0,0,2,0,1,1,0,0,2,1
2743,0021600557,1610612737,1,0,0,0,0,0,0,0,2,0,2,0,0,0
1627761,0021600557,1610612737,,,,,,,,,,,,,,
203118,0021600557,1610612737,,,,,,,,,,,,,,
1717,0021600557,1610612742,10,4,0,3,3,3,11,0,3,2,3,1,2,2
203084,0021600557,1610612742,15,9,2,4,1,2,21,2,2,0,0,0,2,3
101106,0021600557,1610612742,3,1,0,0,0,0,2,0,11,0,2,1,0,3
202083,0021600557,1610612742,12,3,3,7,0,0,9,0,4,1,1,0,0,4
101114,0021600557,1610612742,12,3,0,5,1,1,7,2,5,4,4,0,0,3
203552,0021600557,1610612742,3,0,0,1,0,0,0,0,0,1,1,0,0,3
2734,0021600557,1610612742,8,3,1,6,4,4,11,0,1,0,0,0,0,1
200826,0021600557,1610612742,8,3,1,4,0,0,7,0,4,7,1,0,0,1
203939,0021600557,1610612742,5,4,0,0,0,0,8,2,4,0,0,0,1,1
1627827,0021600557,1610612742,4,1,1,4,0,0,3,0,0,3,1,1,1,4
1627852,0021600557,1610612742,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1626147,0021600557,1610612742,1,1,1,1,0,0,3,0,0,0,0,0,1,0
1626257,0021600557,1610612742,0,0,0,0,0,0,0,0,1,0,0,0,0,0
203077,0021600558,1610612766,9,6,0,0,0,0,12,1,8,2,2,0,2,3
101107,0021600558,1610612766,10,3,1,6,4,4,11,2,3,2,0,1,0,1
203469,0021600558,1610612766,5,3,0,0,3,4,9,3,6,1,2,2,1,2
203087,0021600558,1610612766,12,4,0,3,5,6,13,0,8,3,1,1,0,1
202689,0021600558,1610612766,13,6,2,4,4,5,18,0,2,3,4,0,1,2
201158,0021600558,1610612766,10,2,1,4,0,0,5,1,3,2,1,0,0,0
1626163,0021600558,1610612766,3,0,0,3,2,2,2,0,4,1,0,0,1,3
201579,0021600558,1610612766,6,4,0,0,2,2,10,1,4,0,1,0,0,1
201196,0021600558,1610612766,6,1,0,1,1,2,3,0,1,2,3,0,0,0
1626203,0021600558,1610612766,0,0,0,0,0,0,0,0,0,2,0,0,0,1
203148,0021600558,1610612766,1,1,0,0,0,0,2,0,1,0,1,0,0,0
201587,0021600558,1610612766,,,,,,,,,,,,,,
201150,0021600558,1610612766,,,,,,,,,,,,,,
202695,0021600558,1610612759,18,7,3,10,2,2,19,0,2,3,2,1,0,2
200746,0021600558,1610612759,9,5,0,1,5,6,15,5,6,3,0,1,0,2
2200,0021600558,1610612759,7,2,1,2,0,0,5,1,4,3,0,2,1,2
201980,0021600558,1610612759,6,2,2,4,0,0,6,1,3,4,1,1,1,0
2225,0021600558,1610612759,8,1,0,2,0,0,2,0,4,2,0,0,0,3
201988,0021600558,1610612759,14,6,1,5,0,0,13,0,2,1,1,0,2,1
1938,0021600558,1610612759,7,1,1,3,0,0,3,1,1,4,0,1,1,3
203473,0021600558,1610612759,6,6,0,0,3,4,15,1,9,1,0,1,2,5
203613,0021600558,1610612759,6,1,1,2,0,0,3,0,2,5,1,1,1,1
202722,0021600558,1610612759,6,5,4,5,7,8,21,0,1,2,0,0,1,2
203937,0021600558,1610612759,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1627749,0021600558,1610612759,2,0,0,0,0,0,0,0,0,1,1,0,0,0
101135,0021600558,1610612759,,,,,,,,,,,,,,
203496,0021600560,1610612755,12,5,1,5,4,4,15,1,10,1,2,1,5,2
101141,0021600560,1610612755,16,5,1,7,3,5,14,2,5,2,0,1,0,2
203954,0021600560,1610612755,14,8,0,3,4,5,20,1,4,4,3,2,0,4
203917,0021600560,1610612755,7,4,3,4,4,4,15,0,5,2,1,1,0,2
204456,0021600560,1610612755,11,2,0,2,0,0,4,0,8,6,2,0,2,1
203457,0021600560,1610612755,8,3,0,0,2,2,8,2,2,0,0,0,3,1
201945,0021600560,1610612755,7,3,0,0,1,1,7,0,1,1,0,0,0,2
203967,0021600560,1610612755,13,5,3,6,5,6,18,0,5,0,4,0,1,2
200771,0021600560,1610612755,6,2,0,0,0,0,4,0,0,3,1,0,0,1
1626158,0021600560,1610612755,,,,,,,,,,,,,,
1627789,0021600560,1610612755,,,,,,,,,,,,,,
1626143,0021600560,1610612755,,,,,,,,,,,,,,
202711,0021600560,1610612751,14,5,2,6,0,0,12,1,7,3,2,0,1,0
202344,0021600560,1610612751,3,2,0,0,0,0,4,1,3,3,0,1,1,5
201572,0021600560,1610612751,16,8,3,7,7,7,26,1,1,2,2,1,1,3
203925,0021600560,1610612751,4,0,0,3,0,0,0,0,5,1,1,0,0,1
1627785,0021600560,1610612751,6,2,1,2,0,0,5,0,3,3,6,2,0,4
203930,0021600560,1610612751,9,4,2,4,0,0,10,0,3,3,5,0,1,3
203120,0021600560,1610612751,11,6,2,4,2,3,16,1,4,0,0,2,0,2
203915,0021600560,1610612751,5,3,0,0,3,4,9,0,3,3,1,2,0,0
1626178,0021600560,1610612751,5,3,0,0,1,2,7,0,4,1,3,0,2,3
1627747,0021600560,1610612751,5,3,0,1,0,1,6,0,3,2,2,0,0,2
203461,0021600560,1610612751,,,,,,,,,,,,,,
200751,0021600560,1610612751,,,,,,,,,,,,,,
2449,0021600560,1610612751,,,,,,,,,,,,,,
203490,0021600562,1610612764,8,3,3,7,4,4,13,1,6,7,2,2,1,4
202693,0021600562,1610612764,15,9,1,3,1,2,20,5,5,1,3,0,3,3
101162,0021600562,1610612764,5,2,0,0,3,4,7,2,10,0,3,1,0,2
203078,0021600562,1610612764,19,10,2,10,4,5,26,1,3,2,3,1,0,5
202322,0021600562,1610612764,15,7,0,3,2,2,16,0,3,7,5,0,1,1
1626162,0021600562,1610612764,14,7,3,7,0,0,17,3,2,1,1,0,1,4
1627815,0021600562,1610612764,5,3,1,2,1,1,8,0,3,0,0,0,2,0
201160,0021600562,1610612764,3,0,0,0,0,0,0,1,2,0,0,0,1,1
203504,0021600562,1610612764,0,0,0,0,0,0,0,0,2,5,2,0,1,2
203094,0021600562,1610612764,,,,,,,,,,,,,,
1627849,0021600562,1610612764,,,,,,,,,,,,,,
203107,0021600562,1610612764,,,,,,,,,,,,,,
201977,0021600562,1610612764,,,,,,,,,,,,,,
203141,0021600562,1610612749,8,2,1,5,0,0,5,0,4,2,1,0,1,2
203953,0021600562,1610612749,21,9,3,6,7,9,28,3,5,7,2,1,2,5
203089,0021600562,1610612749,3,1,0,0,0,0,2,0,1,2,2,0,1,4
203503,0021600562,1610612749,6,3,1,3,0,0,7,0,2,0,0,0,0,2
1627763,0021600562,1610612749,15,9,2,4,2,2,22,0,1,5,4,1,3,2
202328,0021600562,1610612749,12,5,0,0,2,2,12,2,10,3,3,1,4,1
201563,0021600562,1610612749,9,6,1,1,5,5,18,0,1,0,1,0,1,1
203521,0021600562,1610612749,5,1,0,3,0,0,2,0,2,4,1,0,1,2
1891,0021600562,1610612749,1,1,1,1,2,2,5,0,1,2,2,0,1,1
203507,0021600562,1610612749,,,,,,,,,,,,,,
1627748,0021600562,1610612749,,,,,,,,,,,,,,
200779,0021600562,1610612749,,,,,,,,,,,,,,
203101,0021600562,1610612749,,,,,,,,,,,,,,
203585,0021600561,1610612748,7,1,1,6,2,2,5,2,1,2,0,0,1,0
202682,0021600561,1610612748,5,1,0,1,0,0,2,0,3,2,2,0,1,4
202355,0021600561,1610612748,12,7,0,0,1,2,15,5,8,0,2,2,0,2
201961,0021600561,1610612748,7,1,0,5,2,2,4,0,0,1,0,0,0,2
201609,0021600561,1610612748,18,9,2,5,4,5,24,1,5,5,5,0,1,1
201949,0021600561,1610612748,10,4,2,5,2,2,12,1,5,3,3,1,1,3
204020,0021600561,1610612748,12,4,1,3,3,4,12,0,7,1,1,1,1,5
203079,0021600561,1610612748,7,2,1,2,3,4,8,0,2,0,1,0,0,2
203186,0021600561,1610612748,6,2,0,0,0,0,4,2,8,0,1,1,1,2
202337,0021600561,1610612748,,,,,,,,,,,,,,
2617,0021600561,1610612748,,,,,,,,,,,,,,
1626196,0021600561,1610612748,,,,,,,,,,,,,,
1626159,0021600561,1610612748,,,,,,,,,,,,,,
101109,0021600561,1610612746,11,3,1,6,0,0,7,1,6,5,1,0,2,3
201601,0021600561,1610612746,8,3,0,2,0,0,6,0,1,0,1,1,1,0
201599,0021600561,1610612746,4,2,0,0,3,8,7,2,16,0,1,1,0,2
200755,0021600561,1610612746,19,9,4,8,3,4,25,1,6,2,1,0,0,3
101108,0021600561,1610612746,11,7,1,3,4,5,19,1,5,18,1,0,2,4
2037,0021600561,1610612746,12,1,0,4,0,0,2,0,1,1,2,0,0,1
202325,0021600561,1610612746,4,0,0,2,1,2,1,1,5,0,1,0,1,0
201578,0021600561,1610612746,8,6,3,5,4,4,19,1,0,1,1,1,0,6
101138,0021600561,1610612746,9,5,0,0,2,2,12,2,2,0,2,0,2,1
101187,0021600561,1610612746,,,,,,,,,,,,,,
1718,0021600561,1610612746,,,,,,,,,,,,,,
203085,0021600561,1610612746,,,,,,,,,,,,,,
2772,0021600563,1610612745,10,5,5,10,2,2,17,0,7,3,1,0,2,3
201583,0021600563,1610612745,8,2,1,5,4,4,9,2,2,0,0,0,1,2
2403,0021600563,1610612745,5,4,0,0,0,1,8,0,2,1,1,0,0,4
201976,0021600563,1610612745,6,2,0,3,2,2,6,0,2,7,1,1,0,4
201935,0021600563,1610612745,26,13,4,9,10,10,40,3,7,11,10,2,2,3
201569,0021600563,1610612745,16,7,1,9,4,4,19,0,4,3,0,1,0,2
1626155,0021600563,1610612745,1,0,0,0,0,2,0,2,1,0,0,0,1,1
1626149,0021600563,1610612745,13,12,0,0,4,6,28,3,2,0,1,1,0,2
201147,0021600563,1610612745,4,1,0,2,0,0,2,0,2,2,1,1,3,1
201628,0021600563,1610612745,,,,,,,,,,,,,,
203898,0021600563,1610612745,,,,,,,,,,,,,,
203909,0021600563,1610612745,,,,,,,,,,,,,,
1627778,0021600563,1610612745,,,,,,,,,,,,,,
1626181,0021600563,1610612761,7,3,2,5,2,2,10,0,1,3,3,0,0,2
201960,0021600563,1610612761,12,7,6,10,6,6,26,0,8,0,1,0,1,1
202685,0021600563,1610612761,4,4,0,0,0,0,8,0,5,0,1,1,0,3
201942,0021600563,1610612761,21,13,0,0,10,10,36,0,6,5,6,1,0,4
200768,0021600563,1610612761,7,2,1,3,7,10,12,0,5,6,3,0,4,3
202335,0021600563,1610612761,5,3,2,2,0,0,8,3,4,2,1,0,0,6
202709,0021600563,1610612761,8,4,0,0,2,2,10,0,1,2,1,0,0,2
203082,0021600563,1610612761,12,4,0,5,0,0,8,0,2,1,1,0,1,2
203512,0021600563,1610612761,2,2,0,0,0,0,4,1,3,0,0,1,1,2
203998,0021600563,1610612761,,,,,,,,,,,,,,
1627751,0021600563,1610612761,,,,,,,,,,,,,,
1627783,0021600563,1610612761,,,,,,,,,,,,,,
1627832,0021600563,1610612761,,,,,,,,,,,,,,
202330,0021600564,1610612762,13,6,3,5,7,9,22,0,5,2,3,0,2,1
202324,0021600564,1610612762,7,2,0,1,0,0,4,1,2,1,3,0,1,1
203497,0021600564,1610612762,3,1,0,0,3,6,5,7,5,2,3,1,3,3
203918,0021600564,1610612762,14,4,1,7,0,0,9,0,3,2,1,0,0,2
201588,0021600564,1610612762,15,6,2,4,1,2,15,0,4,2,4,1,1,4
2564,0021600564,1610612762,2,1,0,0,0,0,2,0,3,0,0,1,0,1
202714,0021600564,1610612762,5,2,0,1,0,0,4,1,3,2,2,0,0,3
204060,0021600564,1610612762,1,0,0,1,1,3,1,1,3,2,1,0,0,2
2207,0021600564,1610612762,8,3,0,1,0,0,6,0,3,0,0,0,0,0
1626168,0021600564,1610612762,4,3,3,3,2,3,11,1,1,1,0,0,1,2
202692,0021600564,1610612762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203957,0021600564,1610612762,,,,,,,,,,,,,,
203481,0021600564,1610612762,,,,,,,,,,,,,,
202718,0021600564,1610612763,4,3,2,3,1,1,9,0,1,1,0,0,0,1
203210,0021600564,1610612763,5,3,1,2,1,2,8,1,5,0,1,1,1,6
201188,0021600564,1610612763,18,7,0,3,3,4,17,1,3,1,2,0,3,4
2754,0021600564,1610612763,3,1,0,0,0,0,2,1,4,2,4,0,1,1
201144,0021600564,1610612763,18,8,1,4,2,3,19,0,2,9,2,0,1,5
2216,0021600564,1610612763,16,6,0,2,1,1,13,2,9,1,2,1,3,1
203516,0021600564,1610612763,3,2,1,2,3,3,8,0,5,1,1,0,1,2
1713,0021600564,1610612763,3,1,1,3,0,0,3,0,1,3,0,0,1,1
1626150,0021600564,1610612763,4,1,1,3,0,0,3,0,0,1,0,0,0,1
203584,0021600564,1610612763,4,2,2,2,0,0,6,0,2,0,1,0,0,1
1627738,0021600564,1610612763,,,,,,,,,,,,,,
1626185,0021600564,1610612763,,,,,,,,,,,,,,
2544,0021600565,1610612739,17,11,2,4,4,6,28,3,5,4,7,0,1,3
201567,0021600565,1610612739,17,8,3,10,6,6,25,5,5,1,1,1,0,1
202684,0021600565,1610612739,4,2,0,0,4,4,8,4,6,1,1,0,0,3
202732,0021600565,1610612739,4,3,1,1,0,0,7,0,1,1,2,2,4,1
202681,0021600565,1610612739,20,10,4,7,3,3,27,1,1,7,7,0,1,0
202697,0021600565,1610612739,7,4,2,4,0,0,10,0,3,1,0,2,1,0
1627770,0021600565,1610612739,2,1,0,0,0,0,2,0,0,0,0,0,0,1
2210,0021600565,1610612739,3,1,1,2,0,0,3,0,0,0,2,0,1,2
101112,0021600565,1610612739,8,4,2,6,0,0,10,0,4,0,0,0,0,1
2592,0021600565,1610612739,,,,,,,,,,,,,,
203895,0021600565,1610612739,,,,,,,,,,,,,,
2747,0021600565,1610612739,,,,,,,,,,,,,,
203933,0021600565,1610612756,9,7,1,2,0,0,15,1,2,2,1,0,3,2
1627737,0021600565,1610612756,11,4,1,2,3,4,12,1,2,4,1,3,1,3
2199,0021600565,1610612756,7,4,0,0,2,2,10,4,11,0,1,1,0,4
1626164,0021600565,1610612756,24,12,2,7,2,4,28,3,2,4,2,0,2,2
202339,0021600565,1610612756,18,12,4,8,3,3,31,0,2,8,3,1,2,3
203458,0021600565,1610612756,3,1,0,0,0,0,2,0,0,0,0,1,0,0
200782,0021600565,1610612756,6,4,0,2,2,2,10,0,4,2,2,0,2,3
202688,0021600565,1610612756,4,0,0,3,3,4,3,1,0,1,1,0,1,0
1627733,0021600565,1610612756,5,2,1,3,0,0,5,3,0,1,1,1,1,1
2571,0021600565,1610612756,0,0,0,0,0,0,0,0,0,1,2,0,0,1
201162,0021600565,1610612756,,,,,,,,,,,,,,
1627755,0021600565,1610612756,,,,,,,,,,,,,,
1626210,0021600565,1610612756,,,,,,,,,,,,,,
202694,0021600559,1610612765,17,5,0,4,0,0,10,1,4,5,0,0,1,2
202720,0021600559,1610612765,0,0,0,0,0,0,0,0,0,1,0,0,0,1
203083,0021600559,1610612765,20,13,0,0,2,3,28,2,12,0,1,2,4,4
203484,0021600559,1610612765,14,9,4,7,4,5,26,2,2,2,3,0,4,1
202704,0021600559,1610612765,26,13,2,6,3,4,31,1,0,3,2,0,2,4
202397,0021600559,1610612765,6,4,1,1,0,0,9,0,2,3,0,0,1,2
202699,0021600559,1610612765,16,7,0,5,0,0,14,0,9,3,2,1,1,1
1626169,0021600559,1610612765,3,2,1,2,0,0,5,0,5,2,1,0,1,1
203382,0021600559,1610612765,3,1,0,0,0,0,2,0,1,0,0,0,0,0
1626246,0021600559,1610612765,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627740,0021600559,1610612765,,,,,,,,,,,,,,
1626199,0021600559,1610612765,,,,,,,,,,,,,,
2757,0021600559,1610612765,,,,,,,,,,,,,,
203090,0021600559,1610612757,4,1,1,3,2,4,5,0,2,1,1,1,0,0
202329,0021600559,1610612757,10,7,1,3,1,1,16,1,7,2,1,0,0,1
203486,0021600559,1610612757,12,4,0,1,0,2,8,6,4,12,3,3,1,3
203468,0021600559,1610612757,28,16,3,9,0,0,35,0,3,6,1,1,1,0
203081,0021600559,1610612757,16,7,3,9,3,4,20,0,9,5,5,0,0,0
203459,0021600559,1610612757,15,12,5,5,1,1,30,0,1,1,2,0,1,3
202323,0021600559,1610612757,5,2,0,1,0,0,4,0,3,5,3,0,2,1
203086,0021600559,1610612757,8,2,2,4,0,0,6,0,4,2,0,0,0,3
203943,0021600559,1610612757,0,0,0,0,0,0,0,0,2,2,0,0,0,0
1626192,0021600559,1610612757,,,,,,,,,,,,,,
202334,0021600559,1610612757,,,,,,,,,,,,,,
1627774,0021600559,1610612757,,,,,,,,,,,,,,
203894,0021600559,1610612757,,,,,,,,,,,,,,
201142,0021600566,1610612744,15,9,2,4,8,9,28,0,7,6,1,4,1,1
203110,0021600566,1610612744,9,4,1,4,0,0,9,1,6,10,4,2,2,5
2585,0021600566,1610612744,5,4,0,0,2,2,10,5,2,2,1,0,3,5
202691,0021600566,1610612744,19,8,1,7,1,2,18,1,5,2,5,0,0,3
201939,0021600566,1610612744,22,11,5,11,3,3,30,2,2,6,4,0,2,3
201580,0021600566,1610612744,1,1,0,0,0,0,2,1,0,0,0,0,0,1
2738,0021600566,1610612744,6,3,1,1,1,2,8,2,5,5,0,0,1,0
203546,0021600566,1610612744,5,1,0,2,2,2,4,0,0,0,0,0,0,3
2561,0021600566,1610612744,3,1,0,0,0,0,2,1,4,2,1,0,1,1
2733,0021600566,1610612744,4,3,0,0,0,0,6,0,2,0,1,0,1,0
1626172,0021600566,1610612744,,,,,,,,,,,,,,
1627775,0021600566,1610612744,,,,,,,,,,,,,,
2760,0021600566,1610612744,,,,,,,,,,,,,,
200752,0021600566,1610612758,17,9,2,6,3,4,23,0,1,3,4,2,2,3
201229,0021600566,1610612758,9,5,3,4,3,4,16,0,5,0,0,0,3,1
202326,0021600566,1610612758,11,4,1,3,8,9,17,0,10,5,7,2,1,4
202066,0021600566,1610612758,9,5,2,5,2,4,14,0,1,3,1,1,1,2
201954,0021600566,1610612758,9,6,2,3,0,0,14,0,1,2,2,0,3,1
201585,0021600566,1610612758,3,1,0,0,0,0,2,1,6,2,2,0,1,2
201951,0021600566,1610612758,8,4,0,1,7,8,15,0,2,3,1,0,0,1
2440,0021600566,1610612758,4,0,0,3,0,0,0,0,3,3,1,0,1,1
201167,0021600566,1610612758,4,2,1,3,0,0,5,0,1,0,0,0,1,2
201956,0021600566,1610612758,,,,,,,,,,,,,,
1626161,0021600566,1610612758,,,,,,,,,,,,,,
203463,0021600566,1610612758,,,,,,,,,,,,,,
1627781,0021600566,1610612758,,,,,,,,,,,,,,
203932,0021600567,1610612753,5,0,0,4,2,4,2,1,5,1,2,0,0,3
201586,0021600567,1610612753,17,8,1,3,2,2,19,6,4,0,1,1,1,4
202687,0021600567,1610612753,6,4,0,0,2,4,10,3,8,2,2,0,0,2
203095,0021600567,1610612753,16,6,2,4,5,7,19,1,4,3,4,0,3,2
203901,0021600567,1610612753,11,4,1,2,0,0,9,3,3,4,3,0,1,1
202696,0021600567,1610612753,17,8,1,4,2,4,19,2,5,4,1,2,0,2
201571,0021600567,1610612753,6,1,1,5,3,4,6,0,5,8,1,0,0,2
201145,0021600567,1610612753,5,2,0,1,2,2,6,0,1,0,2,0,0,2
201975,0021600567,1610612753,5,1,1,3,0,0,3,0,1,2,2,0,0,2
204014,0021600567,1610612753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201228,0021600567,1610612753,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203912,0021600567,1610612753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626209,0021600567,1610612753,1,0,0,0,2,2,2,2,0,0,0,0,0,0
2736,0021600567,1610612747,11,4,2,6,1,2,11,1,2,0,0,0,0,1
203944,0021600567,1610612747,12,6,1,1,6,8,19,1,8,5,2,1,1,5
202389,0021600567,1610612747,7,7,0,0,1,1,15,2,7,2,0,0,1,4
201156,0021600567,1610612747,7,1,0,4,0,0,2,0,1,0,2,1,0,0
1626156,0021600567,1610612747,10,7,2,5,1,2,17,0,8,7,2,1,3,3
1627742,0021600567,1610612747,9,6,2,4,3,4,17,0,3,2,3,1,0,2
203903,0021600567,1610612747,9,3,1,5,2,2,9,0,4,4,0,0,1,0
204028,0021600567,1610612747,5,3,0,0,1,1,7,0,3,0,1,0,1,4
101150,0021600567,1610612747,12,3,0,7,4,4,10,0,1,3,2,0,0,0
203080,0021600567,1610612747,5,2,0,0,0,0,4,2,4,0,1,1,1,2
101181,0021600567,1610612747,,,,,,,,,,,,,,
1626273,0021600567,1610612747,,,,,,,,,,,,,,
1627826,0021600567,1610612747,,,,,,,,,,,,,,
201967,0021600568,1610612740,5,3,3,3,0,0,9,1,2,0,0,0,1,1
203076,0021600568,1610612740,22,14,1,1,11,12,40,4,14,2,0,3,0,2
203524,0021600568,1610612740,5,1,0,3,0,0,2,0,2,1,1,1,2,0
1627741,0021600568,1610612740,7,4,3,5,0,0,11,0,3,3,0,0,3,0
201950,0021600568,1610612740,8,3,1,3,2,3,9,0,4,7,2,0,1,1
201936,0021600568,1610612740,9,5,2,5,0,0,12,0,2,4,3,0,0,2
204038,0021600568,1610612740,8,2,1,4,0,0,5,0,0,1,0,1,0,1
202734,0021600568,1610612740,7,4,0,1,0,0,8,1,0,3,0,0,0,2
203093,0021600568,1610612740,6,4,0,0,3,4,11,1,2,0,0,2,1,0
202700,0021600568,1610612740,2,1,1,1,0,0,3,1,2,3,2,0,2,2
204025,0021600568,1610612740,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1627767,0021600568,1610612740,4,0,0,0,0,0,0,0,0,0,0,0,0,2
201582,0021600568,1610612740,,,,,,,,,,,,,,
2546,0021600568,1610612752,15,7,2,3,2,3,18,0,6,1,1,0,0,1
204001,0021600568,1610612752,13,3,0,4,3,4,9,0,4,1,2,2,0,2
201149,0021600568,1610612752,3,2,0,0,0,0,4,3,7,2,1,0,0,4
201943,0021600568,1610612752,14,8,4,9,0,0,20,1,4,4,2,0,2,0
201584,0021600568,1610612752,8,2,1,3,0,0,5,2,0,1,0,0,0,1
202498,0021600568,1610612752,5,2,2,2,3,4,9,1,0,0,0,0,0,3
203124,0021600568,1610612752,2,1,0,0,0,0,2,2,0,0,0,2,0,3
1627758,0021600568,1610612752,5,3,0,0,0,0,6,0,7,4,2,0,1,2
203200,0021600568,1610612752,10,3,1,5,2,2,9,0,1,0,2,0,0,1
1626254,0021600568,1610612752,1,0,0,1,0,0,0,1,2,0,1,0,1,1
1626195,0021600568,1610612752,4,3,0,0,0,0,6,2,2,3,2,0,0,0
2756,0021600568,1610612752,5,2,1,2,3,3,8,0,0,1,1,0,1,0
201565,0021600568,1610612752,,,,,,,,,,,,,,
203460,0021600569,1610612760,5,3,2,4,0,0,8,0,2,2,1,1,1,1
1627734,0021600569,1610612760,5,1,0,2,3,3,5,1,4,1,0,0,0,3
203500,0021600569,1610612760,14,11,0,0,0,0,22,1,4,2,1,1,0,0
203506,0021600569,1610612760,9,6,1,2,0,0,13,0,2,2,1,0,2,4
201566,0021600569,1610612760,18,9,1,7,2,3,21,0,9,14,4,0,1,2
202683,0021600569,1610612760,11,9,0,0,2,3,20,4,7,3,1,0,1,1
203518,0021600569,1610612760,6,3,1,3,0,0,7,0,2,2,1,1,0,0
1626166,0021600569,1610612760,6,0,0,1,0,0,0,0,4,3,0,0,0,4
203924,0021600569,1610612760,6,3,1,3,0,0,7,0,2,1,0,2,0,2
203530,0021600569,1610612760,3,2,1,2,1,2,6,0,0,0,3,0,0,0
203902,0021600569,1610612760,,,,,,,,,,,,,,
2555,0021600569,1610612760,,,,,,,,,,,,,,
201627,0021600569,1610612760,,,,,,,,,,,,,,
202710,0021600569,1610612741,6,0,0,2,1,2,1,0,2,7,1,0,0,0
201959,0021600569,1610612741,8,4,0,0,1,1,9,1,6,0,0,0,2,3
201577,0021600569,1610612741,7,1,0,0,1,1,3,1,3,0,0,1,0,2
2548,0021600569,1610612741,15,7,2,3,6,8,22,0,4,6,1,1,0,1
203487,0021600569,1610612741,11,6,0,1,3,3,15,0,1,2,1,0,0,2
202703,0021600569,1610612741,4,1,1,4,0,0,3,0,1,0,4,0,1,3
203926,0021600569,1610612741,6,2,1,2,2,2,7,0,2,0,0,0,0,0
1626170,0021600569,1610612741,7,4,1,3,2,2,11,0,2,0,1,0,0,0
1626245,0021600569,1610612741,6,5,0,0,1,1,11,4,7,1,1,0,3,2
1626171,0021600569,1610612741,7,3,1,3,0,0,7,2,0,0,1,0,1,0
1627835,0021600569,1610612741,3,0,0,0,0,0,0,0,1,0,0,0,0,0
203477,0021600569,1610612741,3,1,1,1,2,2,5,1,0,2,1,0,0,0
200765,0021600569,1610612741,,,,,,,,,,,,,,
203084,0021600570,1610612742,23,13,4,5,0,0,30,0,2,1,1,0,0,3
1717,0021600570,1610612742,16,8,5,10,5,7,26,0,5,4,0,0,0,5
101106,0021600570,1610612742,2,1,0,0,0,0,2,3,1,2,2,1,0,3
202083,0021600570,1610612742,7,1,0,3,0,0,2,0,4,5,2,0,0,3
101114,0021600570,1610612742,9,5,1,3,0,0,11,1,1,7,3,0,1,2
203552,0021600570,1610612742,6,3,2,3,0,0,8,1,1,0,3,1,1,0
1627827,0021600570,1610612742,1,1,1,1,0,0,3,0,0,0,1,0,1,1
2734,0021600570,1610612742,5,2,0,1,0,0,4,0,1,1,1,0,0,0
200826,0021600570,1610612742,4,0,0,1,0,0,0,0,2,4,1,0,0,1
203939,0021600570,1610612742,1,0,0,0,2,2,2,0,0,0,0,0,0,0
1626147,0021600570,1610612742,2,1,0,1,0,0,2,0,0,0,0,0,0,1
1626257,0021600570,1610612742,2,1,0,0,0,0,2,0,3,0,0,0,0,2
203952,0021600570,1610612750,11,5,0,1,3,6,13,3,1,0,3,0,0,3
203476,0021600570,1610612750,8,5,0,0,2,4,12,2,3,0,1,0,0,1
1626157,0021600570,1610612750,19,15,2,3,2,2,34,1,10,4,3,3,1,4
203897,0021600570,1610612750,7,2,1,4,0,0,5,0,6,5,2,0,1,2
201937,0021600570,1610612750,9,3,0,2,7,7,13,0,5,15,3,0,5,4
203498,0021600570,1610612750,9,5,1,2,0,0,11,0,2,0,1,0,0,2
202357,0021600570,1610612750,2,1,1,2,0,0,3,1,4,2,0,0,1,5
1627739,0021600570,1610612750,3,1,0,1,1,2,3,0,1,3,4,1,2,2
202332,0021600570,1610612750,0,0,0,0,0,0,0,1,1,1,1,0,0,0
1626145,0021600570,1610612750,3,3,1,1,0,0,7,1,0,0,0,0,1,1
201941,0021600570,1610612750,,,,,,,,,,,,,,
203940,0021600570,1610612750,,,,,,,,,,,,,,
201575,0021600570,1610612750,,,,,,,,,,,,,,
203926,0021600571,1610612741,11,2,0,5,0,0,4,0,1,1,1,0,0,3
201959,0021600571,1610612741,11,3,1,1,3,3,10,4,8,1,0,1,0,1
201577,0021600571,1610612741,10,5,0,0,4,5,14,5,1,1,2,1,1,2
1626170,0021600571,1610612741,5,2,1,1,4,4,9,0,2,6,5,0,1,1
203487,0021600571,1610612741,12,4,0,2,6,7,14,0,7,2,3,0,2,1
1627756,0021600571,1610612741,15,7,5,11,0,0,19,0,2,2,1,0,2,1
200765,0021600571,1610612741,13,6,0,3,0,0,12,0,4,6,2,0,3,4
1626171,0021600571,1610612741,8,5,3,4,0,0,13,2,5,0,1,0,1,2
203477,0021600571,1610612741,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1626245,0021600571,1610612741,3,1,0,0,2,2,4,1,1,0,1,0,0,3
2548,0021600571,1610612741,,,,,,,,,,,,,,
